51336866482,dab,136,113
51336871927,bga,267,244
51336905572,ceg,181,255
51336910670,dge,19,19
51336913816,eff,113,272
51336958669,dad,118,239
51336960428,baa,259,6
51336970097,dcd,253,383
51336974446,ggd,139,174
51337009294,gca,103,32
51337015918,ceb,23,84
51337023177,eeb,162,255
51337036072,ccc,55,342
51337042372,ebe,68,48
51337061491,ecc,116,31
51337065934,fcg,239,242
51337071507,ccc,141,304
51337078984,dgg,11,52
51337083410,eca,60,18
51337083549,gab,127,45
51337084972,bae,202,69
51337089754,ggc,134,179
51337112962,gbg,174,193
51337155519,bec,179,82
51337211210,gae,86,207
51337231985,acf,52,5
51337255841,gac,20,10
51337334932,aee,82,233
51337338221,bfc,154,16
51337357986,aee,133,239
51337388709,fee,60,148
51337392748,gfc,279,122
51337405254,fff,37,29
51337408108,aac,291,196
51337436974,dfa,179,177
51337443181,fba,17,25
51337458965,add,73,186
51337463313,gag,157,47
51337488518,gbe,223,147
51337495058,gef,70,194
51337508001,cgb,275,196
51337514094,gdb,159,357
51337515914,ccc,42,355
51337528942,feg,253,373
51337566792,fee,98,131
51337574025,agd,125,135
51337585232,agc,117,234
51337597017,fdb,77,38
51337604609,dgb,266,287
51337611559,acg,152,422
51337633012,cce,144,249
51337647683,abf,172,26
51337659069,fda,128,96
51337707589,dgc,186,120
51337745667,gae,23,231
51337789005,bbg,23,188
51337804582,dba,277,84
51337839174,caa,282,132
51337871932,ddc,80,82
51337874911,gga,216,119
51337891821,cgc,287,130
51337932559,dbc,181,173
51337934799,acc,173,64
51337947764,bdd,173,67
51337958441,edf,104,130
51337963923,ecd,208,51
51337965005,adg,296,47
51337984801,dfg,205,281
51337989421,efb,210,5
51338019458,bcf,41,139
51338020836,agf,238,50
51338025357,dfb,156,287
51338037130,gea,166,287
51338079469,eab,21,74
51338094818,geb,219,85
51338110018,ggf,294,30
51338121334,ccb,152,186
51338136116,bcd,46,114
51338141431,agg,32,5
51338150334,fbc,289,276
51338180229,bbe,86,14
51338183600,edd,18,7
51338197175,gfb,275,94
51338198698,ged,34,282
51338204298,dca,71,206
51338217478,cag,266,11
51338221305,fcf,1,170
51338226190,ebf,227,222
51338243286,cae,96,250
51338249229,cfc,164,82
51338281983,aag,239,297
51338293929,agf,216,51
51338342098,efd,21,428
51338347882,gbe,248,173
51338351432,ffd,290,68
51338351711,fce,160,119
51338357561,cdb,133,229
51338357878,abc,75,226
51338424912,beb,82,100
51338433058,fbe,287,264
51338446109,cgf,75,131
51338460654,cfa,104,115
51338476907,aab,115,34
51338487343,cba,129,53
51338491326,dcf,107,172
51338542808,fdc,26,55
51338544220,fbb,131,53
51338556811,egf,71,87
51338556913,dbb,140,211
51338577931,fdb,29,39
51338587387,fbg,149,170
51338609455,cde,106,58
51338616615,afe,127,113
51338642512,afg,185,268
51338646434,fac,8,50
51338684218,cad,116,59
51338692817,gcd,26,143
51338719660,ddc,124,95
51338725833,gdg,18,48
51338757759,acd,152,393
51338761621,dfe,94,49
51338766988,edb,249,5
51338768435,ega,4,18
51338786980,eac,60,28
51338789980,fad,288,156
51338850358,bbe,78,12
51338888361,cae,177,277
51338916557,cec,15,159
51338924912,gfd,38,200
51338947644,dgd,84,226
51338952637,dee,72,152
51338975606,baf,163,168
51338980543,bff,52,271
51339010935,bbb,14,144
51339012340,dca,215,228
51339013089,gca,43,30
51339029180,afb,57,127
51339036770,eba,102,116
51339054421,bgf,110,229
51339061967,cda,49,169
51339063679,fdd,234,42
51339064155,ecf,134,25
51339085074,dfa,220,150
51339110215,cdf,118,53
51339135701,cbb,222,98
51339145269,cfb,247,180
51339149262,ebf,143,202
51339151801,edd,240,8
51339160115,cfg,175,34
51339179918,cdb,248,240
51339187985,ecd,135,41
51339207004,ddg,31,239
51339209554,fgc,165,87
51339221504,efa,34,177
51339222279,gec,134,202
51339229637,ced,94,73
51339238831,aac,245,170
51339333635,fgg,40,114
51339387634,bad,259,47
51339388384,aaa,297,132
51339392972,dec,34,11
51339459007,ffg,146,165
51339472328,dce,168,132
51339496869,gff,120,271
51339497732,dbe,99,213
51339531329,cgg,46,177
51339531918,bfe,157,177
51339533002,dae,276,36
51339559751,daa,60,139
51339577503,dda,19,108
51339581792,egc,246,6
51339602570,dcb,38,238
51339606276,dde,147,147
51339621044,ddd,171,135
51339636857,ecb,30,48
51339642701,afa,24,179
51339672728,fgf,288,79
51339681939,eaf,10,80
51339685729,faa,190,144
51339686962,ggf,128,35
51339698541,gde,109,81
51339698618,ebd,299,33
51339701084,ebc,292,73
51339708978,bfb,168,221
51339721943,cbg,113,113
51339733181,cdc,6,243
51339743505,bdf,224,46
51339758257,cgd,79,16
51339765158,cga,240,5
51339781259,fgd,111,40
51339782105,gcf,160,97
51339826866,deb,248,44
51339875578,aad,284,60
51339876274,gfg,170,59
51339896824,gdd,215,256
51339903279,gfc,150,103
51339911046,fae,30,196
51339927724,fgb,284,7
51339946151,dac,50,267
51340016058,ccg,169,190
51340026108,gcc,279,70
51340028066,gcb,201,101
51340029040,cgf,12,106
51340037845,fdd,168,33
51340050101,fcb,213,37
51340051451,abb,20,181
51340056149,gcb,174,81
51340088847,egd,101,241
51340116999,gaa,110,231
51340125424,eag,131,228
51340127520,cec,214,127
51340133151,bbe,122,12
51340150526,dbd,150,683
51340153565,fgf,181,88
51340185216,ggb,13,410
51340206758,ged,182,313
51340220298,ceg,138,295
51340259624,dff,170,106
51340267432,bae,159,66
51340274234,dcg,65,192
51340287326,bgd,160,117
51340314582,fca,258,174
51340315496,cgb,54,156
51340359073,gfe,216,300
51340406073,ece,180,252
51340432334,fgf,174,104
51340444394,feb,231,106
51340450818,bcb,82,33
51340462777,fbd,183,6
51340477213,fde,280,244
51340483020,cee,62,147
51340521480,aeg,143,281
51340523226,ede,93,88
51340532939,faa,182,148
51340535967,ddc,48,82
51340540427,fbe,63,311
51340540801,afd,47,44
51340547081,ade,221,296
51340554401,fgf,161,116
51340554569,fag,49,163
51340560653,cfb,13,194
51340581354,fec,24,225
51340582884,ggc,136,152
51340602493,eda,154,64
51340622454,aff,290,271
51340629343,aab,90,34
51340631326,abg,141,197
51340640902,aeb,173,55
51340660263,dce,188,134
51340664610,bfc,167,13
51340690737,aff,286,227
51340694168,cac,207,200
51340698701,abg,147,214
51340715275,bef,22,64
51340717201,ggd,218,184
51340718407,ded,291,105
51340729972,adb,78,186
51340767220,bce,43,108
51340792862,fab,6,5
51340819401,geg,121,243
51340825182,abe,279,125
51340831887,bdg,40,265
51340855866,bee,48,135
51340857261,ead,229,181
51340870272,adf,75,233
51340885627,bad,108,55
51340918901,cbf,114,8
51340921188,bee,291,136
51340923928,dcb,270,278
51340970090,eea,108,149
51340982414,gcc,197,56
51340990984,dfc,248,117
51340996700,ddc,74,91
51341019968,bac,122,198
51341025257,fdg,271,56
51341030404,edg,231,109
51341078882,afc,275,56
51341090572,aef,124,162
51341101028,aga,77,267
51341110167,ffd,266,59
51341124307,ffc,272,17
51341126443,fdf,199,85
51341148781,caa,144,125
51341158957,ggg,37,434
51341160422,ddd,159,148
51341165309,aba,78,27
51341175309,bed,51,42
51341220606,caa,15,113
51341226930,cdd,106,138
51341231344,ddf,295,43
51341283338,faf,283,177
51341296011,bgc,172,10
51341313095,ege,192,96
51341314119,cae,291,232
51341338191,abc,11,183
51341348045,cba,80,43
51341354997,ggf,209,29
51341369401,gbd,40,263
51341377597,bac,247,223
51341396584,gea,75,278
51341397880,eeg,36,299
51341403350,cff,282,248
51341419756,gaf,75,264
51341453429,dea,183,192
51341484299,bfg,185,198
51341525184,dba,73,89
51341525435,ead,184,168
51341531202,edd,123,8
51341532838,fec,202,240
51341537143,geg,97,262
51341580677,cef,274,158
51341592521,aga,170,264
51341627532,bca,26,91
51341627835,bdf,236,52
51341638846,bdf,130,50
51341641338,eeg,248,343
51341645161,bae,43,66
51341652442,cge,73,110
51341694219,dfe,63,55
51341713444,bag,273,55
51341735080,bdd,245,62
51341746346,efe,90,100
51341746622,dbf,42,249
51341748983,ced,234,60
51341761361,gdf,35,127
51341767942,bce,8,98
51341791199,bfe,239,207
51341793867,ace,183,156
51341810754,dde,185,160
51341818742,bca,131,96
51341825852,aab,51,38
51341832513,bea,234,29
51341853452,fcf,92,170
51341857955,bdb,142,178
51341861202,fef,36,69
51341864839,ebb,204,92
51341871551,efc,179,110
51341887673,dgf,259,137
51341918257,eca,285,15
51341937402,fdf,146,80
51341937650,cdg,63,211
51341946557,bbd,115,81
51341980666,gbc,291,210
51341985481,gce,99,121
51341987042,adf,232,235
51342007991,bda,79,61
51342023881,eaa,261,186
51342032840,gbd,256,268
51342039544,aed,132,77
51342064710,efe,210,117
51342065576,cbe,230,115
51342067785,dag,72,222
51342068620,ccf,221,231
51342071589,baa,250,7
51342109558,dab,144,131
51342129306,caf,177,116
51342142180,bfd,199,167
51342144364,fcc,122,133
51342168261,bba,194,90
51342187953,cdg,13,251
51342229271,deb,213,36
51342236218,cag,134,12
51342254092,dde,72,160
51342255526,fae,154,197
51342291144,fbf,181,17
51342318777,gge,218,42
51342319992,bbc,174,251
51342322613,bde,134,303
51342334568,gec,162,187
51342339114,gdg,271,53
51342349153,geb,93,73
51342352957,ecc,76,31
51342358491,abd,6,108
51342366168,cfe,146,173
51342405177,cgd,139,17
51342407906,cbg,46,119
51342439626,cea,124,67
51342464262,acb,140,145
51342472058,def,21,166
51342481958,ada,155,7
51342482002,bcg,73,181
51342482475,bec,292,72
51342497537,agg,159,5
51342519308,ebb,116,84
51342530547,cce,280,214
51342537456,efb,237,5
51342545208,eba,110,103
51342576488,fdg,21,50
51342578310,edd,94,7
51342583084,gda,128,90
51342604293,deg,279,10
51342617176,gcg,294,38
51342629583,gbb,263,130
51342630479,caa,185,111
51342644669,gfa,221,115
51342654349,bdc,265,133
51342656932,gga,16,103
51342658665,gdf,283,149
51342672146,eee,142,41
51342679283,fbb,8,59
51342696472,fcb,231,44
51342701099,fgd,106,32
51342716727,ebe,234,55
51342720492,dgb,148,229
51342724782,dcg,291,172
51342749357,cgc,44,110
51342821181,bae,53,61
51342853011,gdc,27,82
51342862545,dgd,150,248
51342874359,abb,107,193
51342875485,abd,161,93
51342888047,cbg,251,141
51342899864,ebc,135,78
51342912071,ddd,169,127
51342952695,eeg,195,384
51342963775,bab,4,135
51342970093,aed,210,78
51342978015,efe,179,135
51343022556,gbf,164,501
51343022662,daf,140,29
51343031812,eda,95,72
51343034356,cab,5,6
51343050668,bea,190,29
51343057241,bdc,77,110
51343067885,fef,263,71
51343072654,cbc,252,178
51343109906,bfa,258,50
51343160608,dcd,299,451
51343166608,cdf,285,59
51343176836,ebg,123,327
51343185629,fbf,137,16
51343200229,gba,136,126
51343227077,aee,109,272
51343241151,cca,166,162
51343245389,ddf,7,42
51343251651,add,80,206
51343261263,cdd,292,114
51343268867,ccc,200,355
51343296495,bbf,21,236
51343296712,bdd,94,70
51343363606,gfa,252,100
51343389211,ebg,138,382
51343406002,cbd,158,228
51343419304,efd,49,457
51343451572,gae,291,198
51343463210,cdc,112,199
51343501134,fcf,80,192
51343503607,dcc,45,421
51343513735,fdb,2,36
51343530889,edg,220,104
51343538258,bcc,63,299
51343563149,age,146,203
51343564771,gbg,193,158
51343582989,aca,127,229
51343625389,ffe,193,84
51343629653,adc,117,247
51343670094,ded,3,98
51343688275,bgg,93,39
51343695146,afe,38,117
51343702871,fed,275,118
51343732785,aad,195,57
51343736788,ggf,275,24
51343747491,aae,236,127
51343768963,ccc,230,355
51343780249,ccg,269,188
51343807352,adf,141,213
51343848735,ffb,97,64
51343870877,bge,122,67
51343880901,efc,1,117
51343916306,caf,237,103
51343920618,aea,121,91
51343946029,gag,244,51
51343950152,efb,117,5
51343952267,bgb,64,154
51343957402,dga,171,122
51343966794,fge,114,107
51343983468,fea,165,104
51343984255,ccd,178,185
51343994759,gdb,291,292
51343996127,bgf,257,251
51343997124,gee,91,189
51344003915,cff,187,277
51344013190,abf,49,30
51344018878,ceb,41,99
51344019916,afb,79,119
51344028128,ffd,277,62
51344051197,agb,199,76
51344080981,ead,157,161
51344101469,ccf,249,256
51344146218,gaa,101,189
51344149214,eag,23,182
51344165923,eeb,161,260
51344166252,ffa,81,198
51344205778,fcc,152,118
51344214287,aca,229,235
51344216445,cbb,34,96
51344261743,fac,165,54
51344304401,daa,46,112
51344306348,aef,99,186
51344327269,acg,54,396
51344353474,edb,261,5
51344359306,ecg,59,73
51344390292,aaf,65,15
51344416614,fdc,24,57
51344424859,gfd,5,204
51344426867,bae,276,54
51344429990,dge,146,18
51344431819,edf,96,152
51344435079,bbb,139,115
51344455787,beg,285,229
51344464522,cgf,179,116
51344468616,dbg,57,239
51344475490,cfe,34,155
51344486588,cee,49,160
51344493586,aga,59,216
51344497359,fcd,27,36
51344519781,bac,106,256
51344555315,fgf,192,121
51344602263,ggd,51,218
51344636292,cde,89,52
51344657780,ged,217,313
51344681962,agd,137,145
51344682626,acf,112,5
51344692234,efa,248,141
51344699082,cce,287,196
51344700362,dfa,171,127
51344703585,dcd,172,496
51344710131,eba,73,122
51344730340,fba,177,25
51344736821,aag,267,285
51344771921,egg,255,282
51344780411,eae,78,6
51344781713,ade,75,251
51344821681,bae,275,49
51344830810,bga,177,207
51344838203,ffg,96,178
51344844758,cce,86,196
51344857620,fga,114,202
51344879859,fcg,248,275
51344950941,aea,28,87
51344963710,adg,101,47
51344968617,cbb,188,95
51345010265,gfg,157,50
51345013314,adg,265,47
51345030534,fgg,281,107
51345058239,cfd,235,10
51345063236,dad,2,210
51345066950,ccf,232,294
51345067089,agd,260,143
51345077780,bbd,203,89
51345080121,gbc,120,184
51345120885,eag,39,200
51345130209,ccf,126,323
51345134094,dcf,56,197
51345158709,aae,256,106
51345185129,daf,67,25
51345185245,bed,257,46
51345187251,ddb,101,50
51345225933,eec,121,182
51345264301,gff,77,281
51345266891,cbg,75,119
51345283190,fda,24,111
51345287202,bcd,196,134
51345331153,egf,203,73
51345339094,gad,289,214
51345339167,edc,264,253
51345343585,daa,187,114
51345344411,agd,27,128
51345344959,abb,6,216
51345369560,dgg,241,49
51345396687,fff,140,25
51345400743,gda,51,98
51345403911,acc,13,61
51345415281,dgd,45,233
51345429807,fac,69,49
51345459918,adb,230,178
51345515215,bgd,229,120
51345515791,cfb,264,162
51345515802,eef,18,179
51345523543,bcf,292,119
51345544980,dbc,191,200
51345579310,eab,77,82
51345586866,cag,204,10
51345634615,cfa,114,95
51345639014,aee,107,269
51345650639,ace,144,141
51345669028,eed,80,5
51345678490,efg,162,109
51345709557,gab,136,52
51345722912,bde,119,351
51345730441,dea,26,174
51345756633,bff,1,279
51345778701,fec,48,283
51345830877,fed,286,139
51345842138,egb,113,81
51345848627,bec,79,82
51345898308,cgd,77,17
51345905183,dge,116,18
51345930041,dda,260,97
51345954524,cdd,267,134
51345973777,gbe,192,160
51345977635,gfg,226,59
51346003308,gge,67,47
51346011400,fdg,160,50
51346022353,eba,90,130
51346030718,cgd,265,13
51346045796,bac,187,273
51346062343,ade,127,273
51346066232,aaf,98,12
51346070175,eff,55,239
51346073008,aba,99,27
51346076521,bef,113,75
51346087223,efc,229,119
51346095870,dfd,9,57
51346155245,dbd,111,655
51346226885,ceb,212,107
51346229687,bce,72,88
51346259022,eag,34,238
51346259258,beb,3,99
51346274619,gac,241,8
51346292726,cga,143,5
51346293448,edb,181,5
51346340603,aec,33,239
51346355846,aea,286,84
51346364712,bag,252,63
51346368122,cdd,272,143
51346372509,daa,128,128
51346373182,eeb,225,278
51346395032,ebd,255,32
51346418809,abg,31,192
51346452440,gef,292,178
51346455739,bdg,128,230
51346467264,fed,98,158
51346506312,afc,81,66
51346525216,gea,94,266
51346531274,dae,183,36
51346540409,dfb,114,261
51346557010,feb,164,84
51346558282,bag,154,73
51346558345,fdf,123,88
51346566370,ddd,290,106
51346599944,afd,211,35
51346600450,feg,208,417
51346623343,fbc,181,278
51346651312,bfb,186,232
51346699910,acc,97,48
51346712379,bce,237,91
51346728795,fgc,140,84
51346742692,ffc,279,19
51346744953,cfg,3,39
51346750161,cfc,152,75
51346766165,aae,148,110
51346784854,eeg,31,391
51346827559,afa,288,159
51346841816,bbg,237,199
51346864843,cbf,1,7
51346866674,dfe,132,49
51346870352,fgc,233,85
51346872951,abe,183,108
51346874232,fbf,144,17
51346879042,cgb,293,184
51346888004,bfe,46,186
51346890103,dff,64,107
51346908345,efb,230,5
51346938916,dgc,299,120
51346940837,adc,240,261
51346947583,ece,91,269
51346957733,adf,296,202
51346995395,dee,37,135
51346995896,fad,78,129
51347007491,cab,257,5
51347017861,dbf,251,281
51347021356,bed,208,50
51347053053,daa,205,129
51347061564,acg,200,399
51347100743,dbe,66,202
51347110385,dbb,115,232
51347117060,gaf,215,221
51347142347,ege,270,94
51347147190,bdd,262,75
51347153789,eea,123,154
51347179552,eae,57,6
51347187479,cad,42,65
51347213886,fdg,53,56
51347242277,aba,15,25
51347263599,agc,193,264
51347275912,fdd,204,26
51347280831,fbd,260,5
51347288697,dgd,186,216
51347290979,cac,284,170
51347291387,gea,238,311
51347313510,gde,87,66
51347339472,ebg,143,412
51347353582,bcg,140,199
51347367824,dfg,213,292
51347377366,age,89,231
51347377713,ebe,267,46
51347382614,aac,17,192
51347394619,fgf,1,131
51347423408,afg,62,273
51347433604,dee,190,149
51347451559,fee,273,153
51347460085,cef,16,162
51347492102,cee,111,144
51347507689,aaa,181,150
51347509343,fdf,151,77
51347520523,aad,20,60
51347538815,dec,208,9
51347539789,edb,146,5
51347573925,cdb,226,235
51347602050,gfb,199,88
51347613894,ecd,124,41
51347615782,cda,48,145
51347618195,dcg,293,146
51347635657,ecb,72,40
51347647980,ega,179,16
51347653844,gbf,69,536
51347657614,ebc,177,82
51347659111,eae,130,7
51347659857,cec,268,121
51347696914,gfc,188,96
51347697262,fcc,47,100
51347714941,edf,273,121
51347721766,fce,53,130
51347732605,eaf,279,72
51347743830,ccb,265,199
51347748244,aff,226,217
51347771216,aab,222,41
51347793048,ecf,246,24
51347831591,daa,157,114
51347870877,cda,257,158
51347883681,dca,172,269
51347887749,bab,184,117
51347888254,ffd,57,62
51347908723,ead,167,143
51347927635,geg,168,293
51347978381,egf,60,81
51347987078,gcd,265,150
51347997492,faa,162,121
51348002972,bda,207,65
51348009452,fag,177,179
51348016243,gca,35,35
51348020528,dcd,275,515
51348024325,gec,17,166
51348033977,fcf,59,165
51348034171,bfc,216,15
51348039815,gac,48,7
51348042952,dab,219,144
51348046906,eag,150,283
51348088812,fdg,106,61
51348090258,ccg,171,154
51348122618,fbg,212,149
51348132406,dbb,290,271
51348134151,acf,87,5
51348150261,ebf,176,179
51348151932,dec,48,9
51348153736,fca,184,140
51348168109,cae,36,190
51348170187,bcb,110,38
51348174504,deg,217,11
51348199110,cgb,98,218
51348200375,egc,176,6
51348212492,dac,92,317
51348216415,dcb,41,250
51348236662,ddg,298,267
51348252867,cgg,93,166
51348255078,agf,151,50
51348267311,gde,167,77
51348287718,dgg,106,49
51348317896,eac,298,22
51348318500,edd,125,5
51348340138,cga,149,5
51348348055,bcc,232,346
51348414314,aeb,25,60
51348418148,abg,20,224
51348431527,ddc,239,106
51348445723,gcd,222,175
51348468644,bfa,52,48
51348468937,edg,174,95
51348488627,egd,156,274
51348490044,ffb,27,76
51348502834,geb,172,86
51348529841,ggb,152,381
51348531691,gfd,240,220
51348551992,gcb,70,73
51348578978,dab,182,138
51348604791,ade,238,300
51348606405,bdg,51,225
51348621474,daf,296,28
51348626937,abc,193,162
51348648228,eed,210,5
51348650911,dab,288,164
51348651521,ddg,180,299
51348664741,aeg,114,264
51348668405,dfc,230,117
51348676001,cgg,229,169
51348707513,cgg,69,196
51348735162,ada,293,6
51348735549,acd,97,389
51348743048,bcf,203,135
51348756330,gbg,18,129
51348779543,gcc,160,63
51348779730,bbe,34,9
51348783845,fab,99,5
51348785723,dgf,194,112
51348798062,gfa,282,107
51348809733,dde,174,134
51348811256,dbb,62,216
51348814519,ffb,193,80
51348836466,edb,63,5
51348839934,eae,20,7
51348844681,cag,204,10
51348871405,bfg,217,229
51348958144,baf,209,168
51348977641,gcf,185,78
51349014270,cba,215,43
51349019316,fdd,139,30
51349021400,ggf,111,21
51349024907,fgb,65,7
51349063238,gcg,148,36
51349115341,cgg,273,199
51349125190,geb,177,74
51349188240,dcc,293,500
51349234465,eaf,56,64
51349235152,cdc,299,232
51349263230,fdg,90,56
51349317402,acd,282,342
51349339640,caa,226,88
51349341499,cca,97,192
51349357159,ace,44,163
51349373869,bca,244,106
51349384310,ebb,203,76
51349387199,fba,218,25
51349406788,dcc,283,535
51349418290,dgf,285,96
51349437327,acc,278,43
51349440460,ccb,234,179
51349456878,ede,89,88
51349462613,bga,250,204
51349463195,efd,91,415
51349474392,afb,276,95
51349488623,ebc,109,88
51349489008,bbb,58,113
51349510794,ffe,199,99
51349541983,cge,3,102
51349567780,fgc,88,73
51349592124,aff,137,245
51349595385,ecd,284,41
51349638053,fbe,258,366
51349681683,cgc,103,111
51349698138,cfd,62,11
51349702228,geg,147,331
51349713981,gdd,55,243
51349721350,ceg,91,309
51349736847,fag,157,186
51349737721,abe,5,117
51349741445,ced,17,58
51349753804,gbc,87,176
51349757143,eba,72,133
51349762754,cef,40,147
51349765468,bac,219,237
51349780071,dce,180,125
51349785479,fcc,96,91
51349801603,gba,128,113
51349820316,dcf,161,202
51349828791,dgg,244,51
51349833334,ggc,98,156
51349837037,gab,34,54
51349840334,cfe,79,133
51349844152,ffd,83,49
51349844773,cca,291,168
51349847201,fcf,243,163
51349851601,caf,277,115
51349856170,eec,246,191
51349874588,aaf,218,12
51349882930,fdc,151,52
51349888892,cbg,278,134
51349902110,dgb,293,233
51349932162,cfd,178,10
51349934092,ecb,296,43
51349973246,bdf,259,43
51349985475,bdb,291,199
51350003344,dbg,137,229
51350007794,bad,236,53
51350008353,faf,84,191
51350010612,dbc,204,184
51350017664,feg,145,387
51350024712,bgf,201,256
51350025220,gdf,141,163
51350079973,fdf,244,86
51350084385,ebg,265,424
51350101692,ade,9,324
51350115254,ecg,293,59
51350123083,dad,10,222
51350131821,gbd,30,318
51350158096,abe,204,104
51350166820,bce,71,105
51350173361,ceg,55,299
51350175839,fde,145,202
51350180908,gaa,167,168
51350205329,cce,84,176
51350225637,gfe,77,285
51350236693,dgc,96,128
51350239013,bgc,297,9
51350240889,deb,90,31
51350246989,cdf,142,54
51350253366,eca,163,17
51350291927,cea,224,56
51350292858,ega,8,15
51350301784,gad,23,222
51350329836,bea,1,33
51350375594,ged,39,256
51350390827,fac,279,49
51350391233,bca,157,114
51350393976,gdg,28,56
51350397273,bed,247,48
51350447566,bee,168,141
51350460280,cac,138,175
51350464464,edd,271,5
51350466690,bce,158,93
51350470260,add,7,175
51350471996,bgg,166,33
51350478907,eac,216,21
51350489621,ecc,176,27
51350501886,abb,13,224
51350515642,bae,299,52
51350533840,eaa,61,167
51350588505,bdc,262,99
51350615245,fdb,79,39
51350629100,abf,225,33
51350635354,cbe,23,104
51350646500,cbd,287,216
51350657124,bbf,279,252
51350667975,bfd,78,167
51350694950,agb,170,88
51350748180,cag,278,8
51350788738,edb,254,5
51350814403,efb,80,5
51350825918,fae,272,177
51350832325,egf,181,65
51350841546,bag,195,61
51350888761,dgc,64,102
51350918902,ccg,59,141
51350921671,gdc,16,82
51350939876,gag,272,46
51350955537,dgf,239,101
51350986927,gge,296,40
51351001146,bdd,8,78
51351005757,daf,288,31
51351012130,bcg,142,199
51351012324,ffa,193,158
51351060159,dab,42,132
51351065920,ggg,162,403
51351066593,fdc,74,48
51351130791,fea,162,92
51351147100,fbb,249,50
51351156929,aab,201,46
51351176499,adc,273,289
51351177224,ead,234,158
51351191094,fcc,62,93
51351197390,agg,50,5
51351235337,efa,48,160
51351244366,gef,70,183
51351253414,dba,71,96
51351256690,bga,199,173
51351278302,eff,235,253
51351278826,cdf,281,58
51351280896,beg,226,272
51351282260,feb,223,78
51351290493,bdg,176,243
51351293606,bgf,26,253
51351307846,abd,174,100
51351315131,ffd,247,40
51351319531,ade,280,262
51351327460,agd,90,136
51351346601,fbc,22,311
51351361080,acb,299,147
51351367222,dag,244,239
51351398670,gbe,229,140
51351402235,afd,65,33
51351407327,fga,79,222
51351414868,cda,49,131
51351437983,gec,2,162
51351440978,acf,74,5
51351441244,bbc,98,220
51351462197,ceb,198,123
51351467658,gba,218,100
51351488842,gda,225,114
51351496639,ggd,195,185
51351497847,ead,292,129
51351502278,def,92,136
51351504168,egb,162,76
51351564609,dda,149,77
51351578378,bba,3,93
51351592077,ebe,119,44
51351610456,abe,165,120
51351623299,gfc,15,92
51351630751,ffc,73,18
51351632012,bde,42,396
51351635995,eac,194,18
51351644724,bac,58,203
51351680345,cff,15,279
51351685621,egg,87,321
51351711205,bef,193,81
51351722550,gce,123,142
51351737201,aga,299,250
51351760072,eda,93,77
51351763095,fdg,227,47
51351766199,aab,70,50
51351773574,eef,48,200
51351774085,faa,164,133
51351792616,bfd,25,192
51351797750,cgd,134,11
51351801869,gga,108,109
51351812313,bcg,28,191
51351822544,eaa,90,151
51351870983,bba,25,85
51351876007,bfa,199,54
51351887259,ebd,117,31
51351899912,eab,47,82
51351924990,adg,36,51
51351927494,cdg,65,220
51351944330,cfg,105,31
51351946905,gae,131,213
51351951416,baa,34,7
51351962011,aef,21,217
51351978874,ffg,67,176
51351983508,aeg,289,290
51351989628,eee,74,39
51351992019,aed,259,69
51351994017,egd,228,254
51352002087,dgd,202,248
51352022743,fcc,228,74
51352060972,efe,261,120
51352071744,adf,99,218
51352116143,fff,170,26
51352117102,bge,36,63
51352125757,eea,128,164
51352138055,add,172,143
51352169123,cgc,264,117
51352195578,dea,43,207
51352199840,dfc,221,128
51352206134,fgd,110,32
51352227687,dac,226,259
51352230944,bec,222,94
51352253667,eag,40,291
51352271543,egg,47,372
51352274926,aec,258,191
51352324366,bcc,76,339
51352336338,cab,66,5
51352384418,bgd,179,116
51352407836,edf,249,104
51352430381,adb,223,206
51352434710,fgc,45,82
51352441226,efc,191,119
51352457853,afa,271,163
51352484230,fff,110,29
51352515843,cde,171,59
51352533713,aba,236,20
51352554576,eeg,161,312
51352554918,gbb,202,140
51352561835,cfd,192,11
51352564534,cdd,190,148
51352572382,aca,155,216
51352590637,fef,45,62
51352595403,cbc,287,197
51352604444,edf,289,86
51352616798,acc,35,34
51352662200,ccd,298,194
51352667764,ceg,182,337
51352690296,fcb,155,48
51352728511,fcd,258,36
51352743028,ade,201,230
51352744462,gcd,136,197
51352764955,ace,97,156
51352777028,acg,212,450
51352804631,aag,86,304
51352821450,dbf,181,292
51352841657,gba,192,117
51352858931,ddc,200,110
51352861303,fee,50,145
51352888636,cde,136,57
51352910242,dga,219,106
51352915199,fca,234,159
51352978353,bga,135,179
51352987712,aac,204,180
51353009682,ded,226,86
51353021608,bge,271,64
51353047367,gdc,61,79
51353068083,ecb,191,44
51353098666,bbd,88,72
51353117233,adb,121,203
51353137044,gag,120,37
51353137495,ddf,298,46
51353141853,efe,62,138
51353162208,efd,38,377
51353174917,ccc,257,347
51353183570,fcg,116,269
51353183741,feg,116,309
51353200446,adf,39,176
51353231975,dcd,48,535
51353237733,efg,35,122
51353256227,dbd,52,556
51353297371,gdg,218,46
51353299876,cdf,57,64
51353302663,gee,96,173
51353305801,afe,211,136
51353323321,cfc,101,83
51353337981,bcd,240,117
51353341593,fed,49,159
51353364953,ecc,219,30
51353369489,geb,103,68
51353390175,afd,85,27
51353395593,gdc,118,86
51353400622,bgb,162,126
51353405315,afe,296,144
51353406463,ecb,74,37
51353417699,caf,98,131
51353455424,aag,35,325
51353459116,fdg,231,52
51353463607,gde,133,76
51353465159,gdb,92,318
51353472314,eeg,263,368
51353485111,agc,260,287
